Run,Experiment,TimeTrack_Size,Dataset2_3_Size,Dataset,Model,Samples,Train Time (s),Memory Used (MB),Max CPU (%),Avg CPU (%),MAE,MSE,MAPE
13,Size_9600_1440,9600,1440,TimeTrack,GRU,9600,14.5199,36.9,24.04,17.87,0.008990652487940854,0.00032276746067346135,4.076252071886833
13,Size_9600_1440,9600,1440,TimeTrack,RNN,9600,8.4373,16.94,24.79,20.27,0.009533273879529769,0.00034095767879384554,4.3358105384353225
13,Size_9600_1440,9600,1440,TimeTrack,CNN,9600,5.5716,9.49,17.42,14.22,0.009041209120074143,0.00032362476340071596,4.131493585208707
13,Size_9600_1440,9600,1440,TimeTrack,Transformer,9600,3.4441,28.62,28.21,19.65,0.018891645302416344,0.002893476922825259,6.864990189894188
13,Size_9600_1440,9600,1440,Dataset2,LSTM,1440,2.3595,30.02,22.41,13.41,0.021994840159361997,0.0009831038384954353,25.197291777828923
13,Size_9600_1440,9600,1440,Dataset2,GRU,1440,3.4012,37.08,23.14,14.94,0.020054663579149853,0.0009858764865844796,21.559128280808686
13,Size_9600_1440,9600,1440,Dataset2,RNN,1440,1.7382,12.64,24.9,15.14,0.01730571703180753,0.0007020953769916961,20.654455733725726
13,Size_9600_1440,9600,1440,Dataset2,CNN,1440,1.3713,6.43,15.78,12.03,0.014788573657031035,0.0006989214916832817,16.034080786642345
13,Size_9600_1440,9600,1440,Dataset2,Transformer,1440,1.4449,24.05,25.76,14.17,0.02054356056366433,0.000977831064468161,22.677352395380325
13,Size_9600_1440,9600,1440,Dataset3,LSTM,1440,6.8458,37.23,23.2,15.78,0.07042380787711133,0.00838584357297786,26.927846515139898
13,Size_9600_1440,9600,1440,Dataset3,GRU,1440,4.3467,37.5,23.78,15.17,0.06624565747402975,0.007873930525557665,23.97456269072129
13,Size_9600_1440,9600,1440,Dataset3,RNN,1440,2.4525,16.27,21.57,16.45,0.06572866574248591,0.007640220885196304,23.78421638018481
13,Size_9600_1440,9600,1440,Dataset3,CNN,1440,2.3133,7.82,14.95,12.52,0.0661412410248314,0.007289911255172068,25.754663118747388
13,Size_9600_1440,9600,1440,Dataset3,Transformer,1440,3.7274,26.82,25.73,18.34,0.12843999748127552,0.02446316994441547,61.787789446758104
13,Size_19200_2880,19200,2880,TimeTrack,LSTM,19200,21.2614,37.38,21.58,17.73,0.006711870801436595,0.00016221448072904318,3.3075295806525795
13,Size_19200_2880,19200,2880,TimeTrack,GRU,19200,12.1515,45.27,22.35,17.67,0.006776260949379713,0.00016258505695845656,3.3438766833983333
13,Size_19200_2880,19200,2880,TimeTrack,RNN,19200,12.2242,7.74,24.83,20.19,0.007246544709902166,0.00017322958714942197,3.604155360666244
13,Size_19200_2880,19200,2880,TimeTrack,CNN,19200,5.4003,9.99,16.58,14.07,0.006998174752237219,0.00016657769597468183,3.4582557712751245
13,Size_19200_2880,19200,2880,TimeTrack,Transformer,19200,6.0558,26.12,29.05,21.21,0.011246529352485692,0.00027482084756858677,5.6859229504860345
13,Size_19200_2880,19200,2880,Dataset2,LSTM,2880,2.7024,29.28,20.73,14.1,0.025560010471149697,0.001718013121958158,29.722929516461942
13,Size_19200_2880,19200,2880,Dataset2,GRU,2880,6.8608,37.96,21.56,16.64,0.021935382444907565,0.001451593801950653,24.953749117815864
13,Size_19200_2880,19200,2880,Dataset2,RNN,2880,2.2718,15.57,24.06,16.78,0.018082088151324803,0.000985758003878028,22.082126770858075
13,Size_19200_2880,19200,2880,Dataset2,CNN,2880,1.5838,7.33,16.6,12.98,0.014932385733285333,0.0010600846764417696,16.16595580394782
13,Size_19200_2880,19200,2880,Dataset2,Transformer,2880,1.7993,26.59,29.05,16.63,0.026224084251554827,0.0020248305762416738,29.907615936339045
13,Size_19200_2880,19200,2880,Dataset3,LSTM,2880,10.415,35.6,23.22,16.87,0.06623846679067324,0.008186711421704832,21.09399318741233
13,Size_19200_2880,19200,2880,Dataset3,GRU,2880,9.4919,42.85,24.04,17.1,0.06540220271810965,0.008247089287083767,20.04793779409883
13,Size_19200_2880,19200,2880,Dataset3,RNN,2880,3.292,8.21,24.07,17.45,0.06287131459073157,0.007694669659571615,19.102049801110233
13,Size_19200_2880,19200,2880,Dataset3,CNN,2880,3.4622,9.23,16.61,13.58,0.060412627715092766,0.006804175570390477,19.319574710113404
13,Size_19200_2880,19200,2880,Dataset3,Transformer,2880,2.447,23.8,28.22,17.72,0.12340121907805339,0.02226340987996573,44.708348930129446
13,Size_38400_5760,38400,5760,TimeTrack,LSTM,38400,50.0238,56.5,255.74,18.48,0.01128175136464382,0.0011022765851138765,4.946673759337098
13,Size_38400_5760,38400,5760,TimeTrack,GRU,38400,62.1736,40.32,26.35,18.81,0.01083083193934934,0.0010859745958046248,4.603984444520502
13,Size_38400_5760,38400,5760,TimeTrack,RNN,38400,23.1182,13.34,25.7,20.76,0.012622891148411088,0.0011251007532976356,5.553421169745919
13,Size_38400_5760,38400,5760,TimeTrack,CNN,38400,32.5915,9.61,17.41,14.61,0.010709857399248594,0.0011157032604325902,4.53068516821585
13,Size_38400_5760,38400,5760,TimeTrack,Transformer,38400,33.4139,24.6,27.38,21.27,0.023320192594912907,0.005889994117920876,7.676380083489856
13,Size_38400_5760,38400,5760,Dataset2,LSTM,5760,7.522,39.25,23.2,17.26,0.0571500045480475,0.004770693387661891,23.807803544212916
13,Size_38400_5760,38400,5760,Dataset2,GRU,5760,6.7113,28.01,22.4,16.46,0.04825300012700814,0.0034856599874184494,20.519159613318465
13,Size_38400_5760,38400,5760,Dataset2,RNN,5760,2.7383,11.81,21.57,15.12,0.04819976868417521,0.003467137935207025,21.42711688810871
13,Size_38400_5760,38400,5760,Dataset2,CNN,5760,6.2182,6.98,16.58,13.61,0.03122936872400589,0.0017311827980801826,14.686708573379306
13,Size_38400_5760,38400,5760,Dataset2,Transformer,5760,3.3395,24.04,30.71,19.19,0.13719898198576852,0.027835115628311858,51.32550752429813
13,Size_38400_5760,38400,5760,Dataset3,LSTM,5760,10.8119,39.35,24.01,17.44,0.06232169841720885,0.0077038146952962145,22.128254597567434
13,Size_38400_5760,38400,5760,Dataset3,GRU,5760,5.9076,28.33,22.4,16.72,0.06065385608948386,0.007831961843434765,19.847925312842385
13,Size_38400_5760,38400,5760,Dataset3,RNN,5760,2.6125,11.64,21.53,15.28,0.05989362274155093,0.007557718530465811,19.046632684634893
13,Size_38400_5760,38400,5760,Dataset3,CNN,5760,3.0748,7.16,16.59,13.34,0.05860144564960973,0.006864822592667903,21.1348407017893
13,Size_38400_5760,38400,5760,Dataset3,Transformer,5760,2.7072,23.76,29.03,18.83,0.12444133976485296,0.023617451918557842,48.32032261576887
14,Size_300_45,300,45,TimeTrack,LSTM,300,1.889,40.16,15.77,10.98,0.005112205892022791,4.285244488839134e-05,2.728896987413639
14,Size_300_45,300,45,TimeTrack,GRU,300,1.7505,37.73,18.21,11.2,0.005136934628280628,4.23490788038188e-05,2.74834719376563
14,Size_300_45,300,45,TimeTrack,RNN,300,0.7237,15.26,19.09,9.78,0.006065319734090708,7.031210407497042e-05,3.168935824033171
14,Size_300_45,300,45,TimeTrack,CNN,300,0.5234,8.11,12.45,8.4,0.005841381073319735,5.634073372303619e-05,3.053945999696852
14,Size_300_45,300,45,TimeTrack,Transformer,300,1.6689,28.37,20.76,13.04,0.010772563328988164,0.00015480106116498083,5.643089388486151
14,Size_300_45,300,45,Dataset2,LSTM,45,1.295,32.94,13.28,8.74,0.02110516208227949,0.0005785897497652099,25.126063924681606
14,Size_300_45,300,45,Dataset2,GRU,45,1.2337,33.47,17.4,8.78,0.015662441643526634,0.0005587467809050716,16.53407108283463
14,Size_300_45,300,45,Dataset2,RNN,45,0.7182,13.89,13.28,8.52,0.023042143426179034,0.0012304352801696895,24.43980653845128
14,Size_300_45,300,45,Dataset2,CNN,45,0.4425,7.01,9.95,7.27,0.017709962306583688,0.0005337761529064518,20.077441526124787
14,Size_300_45,300,45,Dataset2,Transformer,45,1.2784,21.97,12.44,9.4,0.035364173015771036,0.001780684897617802,40.68844588848111
14,Size_300_45,300,45,Dataset3,LSTM,45,15.4068,1591.31,32.87,9.3,0.10286385212686265,0.01302570424596418,23.805816321168496
14,Size_300_45,300,45,Dataset3,GRU,45,1.6913,6.08,15.78,9.01,0.08403076449785628,0.008531503809852592,18.4368324294481
14,Size_300_45,300,45,Dataset3,RNN,45,0.8716,0.91,12.45,8.46,0.077888463279006,0.0068379162327571585,17.38758642580272
14,Size_300_45,300,45,Dataset3,CNN,45,0.8777,0.0,10.78,8.46,0.09774236559928348,0.012469908869656685,22.589240489526823
14,Size_300_45,300,45,Dataset3,Transformer,45,1.5326,7.94,335.32,30.41,0.42846109407553096,0.19068710841639475,89.39283676257283
14,Size_600_90,600,90,TimeTrack,LSTM,600,3.002,8.77,20.77,13.05,0.008777615078189267,0.00028347656054513267,4.30541669089303
14,Size_600_90,600,90,TimeTrack,GRU,600,1.9129,5.32,19.11,11.39,0.007631038271583426,0.0002590082602838839,3.7010096514262965
14,Size_600_90,600,90,TimeTrack,RNN,600,2.2447,1.6,19.93,14.7,0.00746667621088974,0.0002754484477674451,3.586260372048591
14,Size_600_90,600,90,TimeTrack,CNN,600,1.0321,4.12,14.02,10.73,0.007976110338208029,0.0002948296288089657,3.8342981701892396
14,Size_600_90,600,90,TimeTrack,Transformer,600,2.6692,10.48,20.74,14.98,0.007982842899028354,0.0002949212827764771,3.841323295649231
14,Size_600_90,600,90,Dataset2,LSTM,90,1.5315,2.55,15.78,9.27,0.013322433287216237,0.0004041545161662009,15.425464775748468
14,Size_600_90,600,90,Dataset2,GRU,90,1.3674,6.07,16.61,8.86,0.017320383222950885,0.0004367120893389011,21.715751782572873
14,Size_600_90,600,90,Dataset2,RNN,90,1.0469,1.89,14.91,9.7,0.010518119609484471,0.00018346138940922248,13.357172447393637
14,Size_600_90,600,90,Dataset2,CNN,90,0.5104,0.4,9.88,7.13,0.019323212443096826,0.00048026248680804897,25.146173219322847
14,Size_600_90,600,90,Dataset2,Transformer,90,1.5631,10.34,14.12,10.41,0.010224546222324235,0.0004397760577365675,10.116660070259002
14,Size_600_90,600,90,Dataset3,LSTM,90,1.5148,6.99,14.96,8.82,0.07467413298763546,0.009703873443955903,26.54013162810388
14,Size_600_90,600,90,Dataset3,GRU,90,1.4087,7.95,18.25,8.93,0.0814018408031055,0.00919125859521502,34.71032757794723
14,Size_600_90,600,90,Dataset3,RNN,90,0.9051,4.53,260.92,38.09,0.09945260071055508,0.01284566481390287,41.34139929321988
14,Size_600_90,600,90,Dataset3,CNN,90,0.4581,3.11,10.8,7.28,0.08316508006282362,0.010130135530781507,31.13762422070946
14,Size_600_90,600,90,Dataset3,Transformer,90,1.4472,13.05,14.95,10.42,0.18362974972695129,0.042623900493870465,61.47460263436657
14,Size_1200_180,1200,180,TimeTrack,LSTM,1200,2.1193,5.95,21.57,12.6,0.004938485474352116,4.035325600828816e-05,2.700025803669774
14,Size_1200_180,1200,180,TimeTrack,GRU,1200,2.0873,15.53,23.26,12.44,0.004698353183719388,3.6660928592747426e-05,2.561463710574218
14,Size_1200_180,1200,180,TimeTrack,RNN,1200,2.5433,2.38,21.59,16.06,0.004765530483051536,3.7446874090872626e-05,2.5923082260836314
14,Size_1200_180,1200,180,TimeTrack,CNN,1200,1.0425,0.39,14.95,11.36,0.004742589519797602,3.651658242429511e-05,2.576710390366112
14,Size_1200_180,1200,180,TimeTrack,Transformer,1200,2.3934,15.41,22.44,15.6,0.0049123227620521724,4.0661236971257906e-05,2.6919394622911286
14,Size_1200_180,1200,180,Dataset2,LSTM,180,1.3647,12.78,14.04,9.0,0.03008724792257756,0.0011201055509621732,35.922771130142934
14,Size_1200_180,1200,180,Dataset2,GRU,180,1.3831,16.37,262.68,27.78,0.0292682194030453,0.0010618972775157558,34.697453767382804
14,Size_1200_180,1200,180,Dataset2,RNN,180,1.3659,9.57,15.78,11.26,0.02294107554326712,0.0009701533122177246,23.084295932562597
14,Size_1200_180,1200,180,Dataset2,CNN,180,0.7126,0.16,12.42,9.06,0.019770920044656422,0.0006982912261099383,20.58822256469103
14,Size_1200_180,1200,180,Dataset2,Transformer,180,1.632,19.17,17.43,11.71,0.02079404496020047,0.0009812266341389334,18.780770966192662
14,Size_1200_180,1200,180,Dataset3,LSTM,180,1.5084,15.59,14.96,9.54,0.12045077841514633,0.020100292287449896,19.51445450722357
14,Size_1200_180,1200,180,Dataset3,GRU,180,1.409,24.85,15.74,9.25,0.21522842486782362,0.04989855908436976,35.28461060236426
14,Size_1200_180,1200,180,Dataset3,RNN,180,0.8276,1.81,16.61,9.55,0.13970209446690793,0.025194634779210474,22.546620773951016
14,Size_1200_180,1200,180,Dataset3,CNN,180,1.0248,7.47,12.46,9.64,0.08548634098624364,0.013054571277594669,14.342149466737359
14,Size_1200_180,1200,180,Dataset3,Transformer,180,1.6707,13.41,16.62,11.35,0.44331395326959117,0.20037732971890324,73.6688330555347
14,Size_2400_360,2400,360,TimeTrack,LSTM,2400,3.5714,24.54,24.09,14.98,0.019251046680054604,0.0009980487817095919,8.268267922353294
14,Size_2400_360,2400,360,TimeTrack,GRU,2400,3.4755,26.89,24.89,15.59,0.016604347019902307,0.000857730231962194,7.038260880388782
14,Size_2400_360,2400,360,TimeTrack,RNN,2400,2.7046,8.99,25.75,17.52,0.01747436703621697,0.0008523260131911306,7.665499127552907
14,Size_2400_360,2400,360,TimeTrack,CNN,2400,1.2388,3.15,16.6,12.11,0.017443247256416317,0.000832616974803664,7.647534737857652
14,Size_2400_360,2400,360,TimeTrack,Transformer,2400,3.5756,21.86,24.92,18.1,0.020961854963266118,0.0012994627600288612,8.731058992558735
14,Size_2400_360,2400,360,Dataset2,LSTM,360,1.9889,27.72,16.61,11.63,0.023665112787482536,0.0006797605371055617,29.910056485729626
14,Size_2400_360,2400,360,Dataset2,GRU,360,1.9331,20.44,18.22,11.8,0.02446641347067438,0.0007260794342374507,30.96483018959717
14,Size_2400_360,2400,360,Dataset2,RNN,360,1.2031,7.94,15.79,11.3,0.017641659459517164,0.0005019417587012524,21.994847125032948
14,Size_2400_360,2400,360,Dataset2,CNN,360,0.9434,3.9,13.28,10.06,0.017421177115470473,0.0004776549466016761,21.518508171200143
14,Size_2400_360,2400,360,Dataset2,Transformer,360,1.6534,20.19,21.57,13.25,0.027918619216199734,0.0008499981842327051,37.39446032398831
14,Size_2400_360,2400,360,Dataset3,LSTM,360,1.3845,30.11,16.62,9.98,0.10163304720604674,0.014440345926828429,19.545867550250126
14,Size_2400_360,2400,360,Dataset3,GRU,360,2.4226,20.92,17.45,12.79,0.07284585955436367,0.007621204634986699,14.569475728225246
14,Size_2400_360,2400,360,Dataset3,RNN,360,1.3106,7.95,16.61,11.57,0.0717164265458852,0.007560430978277223,14.219376508101773
14,Size_2400_360,2400,360,Dataset3,CNN,360,1.1615,4.28,13.3,10.21,0.07454786001528664,0.008287677858616761,14.82370428164492
14,Size_2400_360,2400,360,Dataset3,Transformer,360,1.8719,19.73,19.1,13.25,0.24494519339617007,0.0732766988116792,44.13007649049598
14,Size_4800_720,4800,720,TimeTrack,LSTM,4800,10.9158,31.39,23.93,17.58,0.017111817057980008,0.0009789374044230368,7.386441092030649
14,Size_4800_720,4800,720,TimeTrack,GRU,4800,11.3989,31.91,24.09,18.17,0.016531792664574885,0.0009650241594262644,6.925895826807076
14,Size_4800_720,4800,720,TimeTrack,RNN,4800,3.6201,10.98,25.74,18.53,0.017816224076059803,0.0010062162491794834,7.634310886172109
14,Size_4800_720,4800,720,TimeTrack,CNN,4800,3.7684,8.72,16.62,13.63,0.014021471817623763,0.0010564243082795376,5.342998697329036
14,Size_4800_720,4800,720,TimeTrack,Transformer,4800,5.4234,21.2,25.68,19.39,0.026371314307332108,0.005073558992628566,8.443882716785517
14,Size_4800_720,4800,720,Dataset2,LSTM,720,1.5283,21.0,19.94,10.91,0.018482437934795096,0.0006335082221164321,21.38246885878621
14,Size_4800_720,4800,720,Dataset2,GRU,720,1.8268,28.01,28.22,11.62,0.025007004813901522,0.0007457575561917288,33.40075998130454
14,Size_4800_720,4800,720,Dataset2,RNN,720,1.0729,9.55,20.64,12.17,0.014486982505867564,0.0003956854915135517,16.885481220375027
14,Size_4800_720,4800,720,Dataset2,CNN,720,1.2808,4.55,14.12,11.39,0.015726985129684932,0.0004067498114335852,19.054361090875528
14,Size_4800_720,4800,720,Dataset2,Transformer,720,1.2252,21.59,22.34,12.48,0.020468588413096907,0.000619046321528272,25.412020331312007
14,Size_4800_720,4800,720,Dataset3,LSTM,720,2.1958,31.97,20.78,12.23,0.0819139576350872,0.009617511103909354,23.80387088841253
14,Size_4800_720,4800,720,Dataset3,GRU,720,3.3901,32.66,21.6,14.4,0.06311477264019887,0.00584751121963665,17.659669277960596
14,Size_4800_720,4800,720,Dataset3,RNN,720,1.907,14.21,21.54,14.81,0.06064551269069863,0.005557558867458278,16.226228220105643
14,Size_4800_720,4800,720,Dataset3,CNN,720,1.8071,6.96,14.12,11.69,0.06299267552095915,0.005834526546098258,17.637302864135705
14,Size_4800_720,4800,720,Dataset3,Transformer,720,2.4458,24.87,22.4,16.04,0.1348356919541555,0.024559748082206356,36.6642051999471
14,Size_9600_1440,9600,1440,TimeTrack,LSTM,9600,13.7934,31.59,23.23,17.58,0.009276325989855432,0.0003682407390731478,4.052922136520426
14,Size_9600_1440,9600,1440,TimeTrack,GRU,9600,8.6947,40.39,24.08,18.59,0.008957699123762866,0.00033813452141305046,4.051630604112293
14,Size_9600_1440,9600,1440,TimeTrack,RNN,9600,4.5381,5.18,24.91,19.15,0.00942895446297488,0.00034944575956463996,4.302537722074677
14,Size_9600_1440,9600,1440,TimeTrack,CNN,9600,4.0147,6.41,16.6,14.06,0.009769040788143063,0.0003416788081124616,4.511212242967846
14,Size_9600_1440,9600,1440,TimeTrack,Transformer,9600,3.6336,24.92,276.05,27.09,0.018841520997035326,0.002894805085821393,6.835500372642661
14,Size_9600_1440,9600,1440,Dataset2,LSTM,1440,2.586,30.75,250.39,23.23,0.022259378129448074,0.0009810446836422285,25.734323388955037
14,Size_9600_1440,9600,1440,Dataset2,GRU,1440,1.9006,38.14,24.07,12.44,0.02092449009444461,0.0009896093472484702,23.27571625091342
14,Size_9600_1440,9600,1440,Dataset2,RNN,1440,1.5453,15.25,20.77,15.21,0.01672308411113242,0.0006844784759819644,19.74429368572653
14,Size_9600_1440,9600,1440,Dataset2,CNN,1440,1.495,5.31,16.61,11.82,0.013709008657212153,0.0006876093494330165,14.041696600364892
14,Size_9600_1440,9600,1440,Dataset2,Transformer,1440,1.32,24.68,27.4,13.72,0.020766022872551387,0.0009758283008520056,23.104995682055733
14,Size_9600_1440,9600,1440,Dataset3,LSTM,1440,6.4012,30.33,20.75,16.04,0.06561680923755847,0.007598082308209808,23.583482937629512
14,Size_9600_1440,9600,1440,Dataset3,GRU,1440,2.7763,41.91,24.06,14.86,0.0721164979530924,0.00881810756784733,27.902493414928482
14,Size_9600_1440,9600,1440,Dataset3,RNN,1440,2.2142,5.56,22.42,16.24,0.06527961607522055,0.007587340778021739,23.613362678396356
14,Size_9600_1440,9600,1440,Dataset3,CNN,1440,2.3445,9.09,15.77,12.8,0.07064493947039201,0.007962416623331435,28.54324472397455
14,Size_9600_1440,9600,1440,Dataset3,Transformer,1440,3.832,20.18,371.56,27.74,0.12851084055220016,0.024496132742348853,61.83433713642298
14,Size_19200_2880,19200,2880,TimeTrack,LSTM,19200,26.6419,60.95,24.07,18.24,0.006892116122599389,0.00016788299239869269,3.3825411302125867
14,Size_19200_2880,19200,2880,TimeTrack,GRU,19200,24.508,37.45,24.89,18.87,0.007028272506128474,0.00016792122895558376,3.4875407740803985
14,Size_19200_2880,19200,2880,TimeTrack,RNN,19200,5.7112,11.63,24.88,20.02,0.007157222894717611,0.00017210344539979176,3.55417246144695
14,Size_19200_2880,19200,2880,TimeTrack,CNN,19200,4.3179,6.31,17.43,14.19,0.007624065596544666,0.0001744609207736128,3.84998570959849
14,Size_19200_2880,19200,2880,TimeTrack,Transformer,19200,9.1873,25.67,28.22,21.23,0.01048826236795263,0.0002659607077544697,5.260772517417814
14,Size_19200_2880,19200,2880,Dataset2,LSTM,2880,3.0594,36.62,22.42,14.47,0.024365983414496674,0.0015785558529615282,27.991448194281926
14,Size_19200_2880,19200,2880,Dataset2,GRU,2880,10.0233,40.13,24.75,17.97,0.022175025543042733,0.0013912054052566925,25.886008235859677
14,Size_19200_2880,19200,2880,Dataset2,RNN,2880,2.3906,18.3,24.03,16.97,0.01612914228910235,0.001114949179191387,17.55993234405132
14,Size_19200_2880,19200,2880,Dataset2,CNN,2880,1.7098,8.49,15.78,12.57,0.015484922234523826,0.0010905921807944777,17.23632235738273
14,Size_19200_2880,19200,2880,Dataset2,Transformer,2880,1.8569,24.0,25.75,16.74,0.025890775144336225,0.0020240654526563757,29.267059391013223
14,Size_19200_2880,19200,2880,Dataset3,LSTM,2880,11.038,32.73,24.05,17.15,0.06657149523902031,0.00825758595894424,21.386414762347872
14,Size_19200_2880,19200,2880,Dataset3,GRU,2880,9.2154,38.75,25.72,17.68,0.06514880457172627,0.00826555334743102,19.883535310455464
14,Size_19200_2880,19200,2880,Dataset3,RNN,2880,2.6252,10.71,23.15,17.22,0.06331461464332272,0.007929247460280375,18.90267527673453
14,Size_19200_2880,19200,2880,Dataset3,CNN,2880,2.0899,6.69,15.77,13.13,0.06294971495576551,0.007479675497415619,19.432158950202158
14,Size_19200_2880,19200,2880,Dataset3,Transformer,2880,2.7888,25.59,25.57,17.56,0.12331523185301412,0.022219141039363337,44.80622351244376
14,Size_38400_5760,38400,5760,TimeTrack,LSTM,38400,54.5054,40.28,25.68,18.57,0.01087695593247587,0.0010875607321491267,4.603285685330471
14,Size_38400_5760,38400,5760,TimeTrack,GRU,38400,69.8185,40.28,27.33,19.34,0.0110650753735019,0.0010834778511720443,4.58815379984759
14,Size_38400_5760,38400,5760,TimeTrack,RNN,38400,19.4417,17.82,24.8,20.75,0.013935146537803481,0.0012196677157108803,6.306414717889497
